,cod_tse,cod_ibge,nome_mun,uf,estado,12,13,14,15,16,21,22,27,30,44,80,status
495,09253,2111607,SÃO RAIMUNDO DAS MANGABEIRAS,MA,MARANHÃO,"1,98","68,30","0,10","1,15","00,00","0,02","28,27","00,00","0,04","0,13","00,00",1
496,09270,2111706,SÃO VICENTE FERRER,MA,MARANHÃO,"1,72","81,48","0,07","1,19","0,01","00,00","15,17","0,01","0,04","0,31","00,00",1
497,09296,2111805,SÍTIO NOVO,MA,MARANHÃO,"2,66","66,03","0,23","1,99","0,01","0,02","28,87","00,00","0,05","0,14","00,00",1
498,09318,2111904,SUCUPIRA DO NORTE,MA,MARANHÃO,"1,58","77,86","0,02","0,88","0,02","0,05","19,44","00,00","0,05","0,09","0,03",1
499,09334,2112001,TASSO FRAGOSO,MA,MARANHÃO,"1,96","64,67","0,15","1,75","00,00","0,04","31,30","00,00","0,04","0,09","00,00",1
500,09350,2112100,TIMBIRAS,MA,MARANHÃO,"2,89","80,39","0,12","1,28","0,01","0,03","15,06","00,00","0,10","0,12","0,01",1
501,09377,2112209,TIMON,MA,MARANHÃO,"3,35","71,05","0,11","2,23","0,02","0,03","22,78","0,02","0,11","0,29","0,02",1
502,09393,2112308,TUNTUM,MA,MARANHÃO,"2,62","69,59","0,14","1,19","0,01","0,00","26,26","0,01","0,03","0,12","0,00",1
503,09415,2112407,TURIAÇU,MA,MARANHÃO,"1,60","78,84","0,05","1,36","0,00","0,00","17,95","00,00","0,05","0,13","0,01",1
504,09431,2112506,TUTÓIA,MA,MARANHÃO,"3,45","73,39","0,14","2,27","0,02","0,03","20,37","0,02","0,06","0,26","0,00",1
505,09458,2112605,URBANO SANTOS,MA,MARANHÃO,"1,62","81,86","0,12","0,83","0,01","0,02","15,31","00,00","0,04","0,19","00,00",1
506,09474,2112704,VARGEM GRANDE,MA,MARANHÃO,"1,93","80,16","0,17","1,20","0,02","0,03","16,24","0,02","0,03","0,18","0,02",1
507,09490,2112803,VIANA,MA,MARANHÃO,"2,03","70,50","0,08","1,67","0,01","0,01","25,45","0,02","0,03","0,19","0,01",1
508,09512,2112902,VITÓRIA DO MEARIM,MA,MARANHÃO,"1,74","71,23","0,08","1,39","0,01","0,02","25,28","0,01","0,08","0,16","00,00",1
509,09539,2113009,VITORINO FREIRE,MA,MARANHÃO,"2,24","71,14","0,25","1,01","00,00","0,01","25,00","00,00","0,05","0,29","0,01",1
510,09555,2102002,BOM JARDIM,MA,MARANHÃO,"2,43","74,23","0,11","1,06","0,01","0,03","21,92","0,01","0,04","0,18","0,01",1
511,09571,2109908,SANTA INÊS,MA,MARANHÃO,"2,54","64,60","0,09","1,65","0,02","0,02","30,77","0,02","0,09","0,19","0,01",1
512,09598,2108108,PAULO RAMOS,MA,MARANHÃO,"1,93","72,20","0,12","0,79","0,02","0,04","24,69","00,00","0,09","0,11","0,01",1
513,09610,2100055,AÇAILÂNDIA,MA,MARANHÃO,"2,62","45,16","0,15","2,00","0,00","0,02","49,66","0,02","0,11","0,24","0,01",3
514,09636,2104057,ESTREITO,MA,MARANHÃO,"1,91","54,14","0,17","2,35","0,01","0,01","41,19","00,00","0,09","0,14","00,00",1
515,09652,2110039,SANTA LUZIA DO PARUÁ,MA,MARANHÃO,"2,32","70,62","0,05","1,00","0,01","0,02","25,81","00,00","0,06","0,09","0,02",1
516,09679,2100956,ARAME,MA,MARANHÃO,"1,15","71,75","0,11","0,79","00,00","0,04","25,87","0,01","0,06","0,23","00,00",1
517,09695,2106755,MIRANDA DO NORTE,MA,MARANHÃO,"2,83","73,44","0,12","1,01","0,02","0,03","22,41","0,02","0,02","0,10","00,00",1
518,09717,2114007,ZÉ DOCA,MA,MARANHÃO,"2,04","71,87","0,11","1,42","0,00","0,03","24,31","00,00","0,05","0,18","0,00",1
519,10006,2201960,BRASILEIRA,PI,PIAUÍ,"2,04","81,69","0,03","1,11","00,00","0,03","14,05","00,00","0,14","0,87","0,03",1
520,10014,2200103,AGRICOLÂNDIA,PI,PIAUÍ,"2,33","81,07","0,03","2,02","00,00","0,05","14,02","00,00","0,08","0,41","00,00",1
521,10022,2200277,ALEGRETE DO PIAUÍ,PI,PIAUÍ,"2,57","78,61","0,09","0,88","00,00","00,00","17,32","00,00","0,03","0,50","00,00",1
522,10030,2200202,ÁGUA BRANCA,PI,PIAUÍ,"2,13","71,54","0,05","1,17","0,01","0,02","24,63","00,00","0,10","0,34","0,01",1
523,10049,2201150,BAIXA GRANDE DO RIBEIRO,PI,PIAUÍ,"2,09","69,06","0,01","1,44","0,02","0,01","26,90","0,01","00,00","0,43","0,02",1
524,10057,2200301,ALTO LONGÁ,PI,PIAUÍ,"2,87","80,47","0,04","1,71","00,00","0,03","14,06","0,02","0,07","0,73","0,01",1
525,10065,2201919,BOM PRINCÍPIO DO PIAUÍ,PI,PIAUÍ,"2,10","77,75","00,00","1,39","00,00","00,00","18,34","00,00","0,02","0,40","00,00",1
526,10073,2200400,ALTOS,PI,PIAUÍ,"2,36","80,76","0,05","1,92","0,00","0,02","14,13","0,00","0,09","0,65","0,02",1
527,10081,2201929,BONFIM DO PIAUÍ,PI,PIAUÍ,"1,63","89,67","0,10","1,58","00,00","0,03","6,46","00,00","0,05","0,43","0,05",1
528,10090,2200509,AMARANTE,PI,PIAUÍ,"2,19","82,51","0,05","1,39","0,01","0,01","13,10","0,01","0,06","0,67","00,00",1
529,10103,2202026,BURITI DOS MONTES,PI,PIAUÍ,"2,95","85,51","0,04","1,09","0,02","0,02","9,82","0,17","0,02","0,37","00,00",1
530,10111,2200608,ANGICAL DO PIAUÍ,PI,PIAUÍ,"1,96","79,23","0,02","1,78","00,00","00,00","16,52","0,04","0,04","0,41","0,02",1
531,10120,2202059,CABECEIRAS DO PIAUÍ,PI,PIAUÍ,"2,67","84,91","0,10","1,73","0,03","0,01","9,74","0,03","0,06","0,72","00,00",1
532,10138,2200707,ANÍSIO DE ABREU,PI,PIAUÍ,"2,09","85,92","0,05","1,18","0,02","0,02","10,39","00,00","0,04","0,30","00,00",1
533,10146,2202091,CALDEIRÃO GRANDE DO PIAUÍ,PI,PIAUÍ,"4,45","81,13","0,02","1,15","0,02","00,00","12,92","00,00","0,09","0,21","00,00",1
534,10154,2200806,ANTÔNIO ALMEIDA,PI,PIAUÍ,"1,90","70,21","00,00","1,64","0,09","00,00","25,30","00,00","0,09","0,78","00,00",1
535,10162,2202251,CANAVIEIRA,PI,PIAUÍ,"2,43","82,41","0,04","1,23","00,00","0,04","13,43","00,00","0,04","0,39","00,00",1
536,10170,2200905,AROAZES,PI,PIAUÍ,"1,82","83,54","0,14","0,90","00,00","0,05","13,02","00,00","00,00","0,53","00,00",1
537,10189,2202737,COIVARAS,PI,PIAUÍ,"2,65","78,55","00,00","2,04","00,00","0,02","16,14","00,00","0,07","0,53","00,00",1
538,10197,2201002,ARRAIAL,PI,PIAUÍ,"2,46","81,87","0,03","2,28","00,00","00,00","12,42","00,00","0,03","0,91","00,00",1
539,10200,2202752,COLÔNIA DO GURGUÉIA,PI,PIAUÍ,"2,06","78,47","0,02","1,03","00,00","0,05","17,91","00,00","0,05","0,39","0,02",1
540,10219,2201101,AVELINO LOPES,PI,PIAUÍ,"2,74","73,79","0,03","2,54","0,01","0,03","19,89","0,03","0,04","0,90","00,00",1
541,10227,2202778,COLÔNIA DO PIAUÍ,PI,PIAUÍ,"1,90","84,46","0,06","1,06","0,04","0,02","11,82","0,02","0,06","0,52","0,02",1
542,10235,2201200,BARRAS,PI,PIAUÍ,"2,33","75,94","0,06","2,02","0,01","0,01","18,98","00,00","0,07","0,56","0,02",1
543,10243,2202851,CORONEL JOSÉ DIAS,PI,PIAUÍ,"1,52","89,36","0,17","1,20","00,00","0,02","7,12","00,00","0,12","0,45","0,02",1
544,10251,2201309,BARREIRAS DO PIAUÍ,PI,PIAUÍ,"2,02","77,20","00,00","2,33","00,00","00,00","17,48","00,00","0,16","0,82","00,00",1
545,10260,2203750,FARTURA DO PIAUÍ,PI,PIAUÍ,"1,24","91,44","00,00","0,66","0,03","00,00","6,33","00,00","0,03","0,28","00,00",1
546,10278,2201408,BARRO DURO,PI,PIAUÍ,"2,19","72,20","00,00","1,79","0,04","0,04","23,21","00,00","0,07","0,45","00,00",1
547,10286,2205151,JACOBINA DO PIAUÍ,PI,PIAUÍ,"2,52","83,33","0,09","1,37","0,05","00,00","12,29","00,00","0,09","0,26","00,00",1
548,10294,2201507,BATALHA,PI,PIAUÍ,"1,92","73,64","0,08","2,34","0,02","0,02","21,05","00,00","0,09","0,82","0,02",1
549,10308,2205250,JARDIM DO MULATO,PI,PIAUÍ,"2,25","77,56","0,03","1,43","00,00","0,03","17,56","00,00","0,06","1,08","00,00",1
550,10316,2201606,BENEDITINOS,PI,PIAUÍ,"2,33","83,98","0,07","1,78","00,00","0,03","10,89","00,00","0,08","0,82","0,03",1
551,10324,2205557,LAGOA ALEGRE,PI,PIAUÍ,"2,36","84,27","0,05","1,56","00,00","0,02","11,41","00,00","0,05","0,29","00,00",1
552,10332,2201705,BERTOLÍNIA,PI,PIAUÍ,"2,85","74,34","0,03","1,63","00,00","0,08","20,05","00,00","0,05","0,98","00,00",1
553,10340,2205565,LAGOA DO BARRO DO PIAUÍ,PI,PIAUÍ,"1,29","87,55","0,11","1,09","00,00","0,03","9,29","00,00","0,20","0,43","00,00",1
554,10359,2201804,BOCAINA,PI,PIAUÍ,"1,91","77,29","0,18","1,75","0,02","0,02","18,14","00,00","0,09","0,56","0,02",1
555,10367,2205953,MARCOLÂNDIA,PI,PIAUÍ,"3,03","73,80","0,03","1,28","00,00","0,02","20,74","0,02","0,05","1,04","00,00",1
556,10375,2201903,BOM JESUS,PI,PIAUÍ,"2,73","67,59","0,05","1,82","0,02","0,01","27,17","00,00","0,09","0,52","0,01",1
557,10383,2207777,PATOS DO PIAUÍ,PI,PIAUÍ,"2,51","85,11","0,02","1,41","0,02","00,00","9,89","00,00","0,10","0,93","00,00",1
558,10391,2202000,BURITI DOS LOPES,PI,PIAUÍ,"2,20","72,50","0,08","1,22","0,02","0,02","23,35","00,00","0,04","0,58","0,01",1
559,10405,2207751,PASSAGEM FRANCA DO PIAUÍ,PI,PIAUÍ,"0,94","76,92","0,03","0,80","00,00","00,00","20,83","00,00","0,10","0,38","00,00",1
560,10413,2202109,CAMPINAS DO PIAUÍ,PI,PIAUÍ,"1,18","90,92","0,08","0,78","00,00","00,00","6,63","0,03","00,00","0,40","00,00",1
561,10421,2208650,QUEIMADA NOVA,PI,PIAUÍ,"2,40","85,10","0,07","0,71","0,02","0,04","10,78","00,00","0,04","0,85","00,00",1
562,10430,2202208,CAMPO MAIOR,PI,PIAUÍ,"3,21","72,86","0,06","1,99","0,01","0,03","21,06","00,00","0,15","0,61","0,02",1
563,10448,2209153,SANTA CRUZ DOS MILAGRES,PI,PIAUÍ,"2,71","80,62","0,08","1,54","00,00","00,00","14,26","00,00","0,15","0,60","0,04",1
564,10456,2202307,CANTO DO BURITI,PI,PIAUÍ,"2,36","77,77","0,07","2,01","0,01","0,02","17,13","00,00","0,09","0,54","0,01",1
565,10464,2209377,SANTA ROSA DO PIAUÍ,PI,PIAUÍ,"2,32","75,19","0,03","0,95","00,00","00,00","20,53","00,00","00,00","0,98","00,00",1
566,10472,2202406,CAPITÃO DE CAMPOS,PI,PIAUÍ,"3,65","80,18","0,10","1,26","00,00","0,03","13,94","0,01","0,03","0,79","00,00",1
567,10480,2209351,SANTANA DO PIAUÍ,PI,PIAUÍ,"1,90","81,83","0,06","1,84","0,03","00,00","13,54","00,00","00,00","0,74","0,06",1
568,10499,2202505,CARACOL,PI,PIAUÍ,"1,80","83,99","0,08","1,14","0,02","0,03","11,62","0,03","0,06","1,22","0,02",1
569,10502,2209559,SÃO BRAZ DO PIAUÍ,PI,PIAUÍ,"1,92","90,07","0,03","1,12","0,03","0,03","6,70","00,00","00,00","0,09","00,00",1
570,10510,2202604,CASTELO DO PIAUÍ,PI,PIAUÍ,"3,00","74,62","0,05","1,20","00,00","0,01","20,37","00,00","0,09","0,66","0,01",1
571,10529,2210052,SÃO JOSÉ DO DIVINO,PI,PIAUÍ,"2,73","81,97","0,17","2,04","00,00","0,02","12,34","00,00","0,05","0,67","00,00",1
572,10537,2202703,COCAL,PI,PIAUÍ,"2,49","76,48","0,04","1,32","0,02","0,03","18,83","0,01","0,04","0,74","00,00",1
573,10545,2210656,SIGEFREDO PACHECO,PI,PIAUÍ,"2,56","82,09","0,03","1,10","00,00","0,01","13,66","00,00","0,11","0,42","0,01",1
574,10553,2202802,CONCEIÇÃO DO CANINDÉ,PI,PIAUÍ,"2,36","81,40","0,30","2,36","00,00","0,03","12,73","00,00","0,14","0,69","00,00",1
575,10561,2210359,SÃO LOURENÇO DO PIAUÍ,PI,PIAUÍ,"2,42","88,52","0,10","1,42","0,02","00,00","7,12","00,00","00,00","0,40","00,00",1
576,10570,2202901,CORRENTE,PI,PIAUÍ,"2,45","71,31","0,05","2,35","0,01","0,01","23,12","0,01","0,03","0,65","0,02",1
577,10588,2211357,VÁRZEA BRANCA,PI,PIAUÍ,"2,05","88,10","0,08","0,99","00,00","00,00","8,29","00,00","0,05","0,41","0,03",1
578,10596,2203008,CRISTALÂNDIA DO PIAUÍ,PI,PIAUÍ,"1,87","82,20","0,14","1,44","00,00","0,02","13,07","0,02","0,07","1,16","00,00",1
579,10600,2201176,BARRA D&apos;ALCÂNTARA,PI,PIAUÍ,"2,76","83,14","00,00","0,71","00,00","0,04","12,92","00,00","00,00","0,43","00,00",1
580,10618,2203107,CRISTINO CASTRO,PI,PIAUÍ,"1,71","79,47","0,05","1,27","0,02","00,00","17,08","0,02","0,07","0,32","00,00",1
581,10626,2201556,BELA VISTA DO PIAUÍ,PI,PIAUÍ,"6,68","79,16","0,14","1,47","00,00","00,00","11,00","0,03","0,10","1,41","00,00",1
582,10634,2203206,CURIMATÁ,PI,PIAUÍ,"1,74","74,50","0,03","1,99","00,00","00,00","21,29","00,00","0,06","0,39","00,00",1
583,10642,2201988,BREJO DO PIAUÍ,PI,PIAUÍ,"0,85","89,88","00,00","0,72","00,00","00,00","8,26","00,00","0,03","0,26","00,00",1
584,10650,2203305,DEMERVAL LOBÃO,PI,PIAUÍ,"2,02","75,63","0,06","2,20","00,00","0,01","19,24","00,00","0,07","0,77","00,00",1
585,10669,2201770,BOA HORA,PI,PIAUÍ,"3,35","78,41","0,06","1,36","0,06","0,02","15,80","00,00","0,04","0,86","0,04",1
586,10677,2203404,DOM EXPEDITO LOPES,PI,PIAUÍ,"2,85","79,47","0,02","1,14","0,04","00,00","15,92","0,06","0,15","0,34","00,00",1
587,10685,2203453,DOM INOCÊNCIO,PI,PIAUÍ,"2,05","88,82","0,02","0,74","0,02","0,03","7,53","00,00","0,03","0,76","00,00",1
588,10693,2203503,ELESBÃO VELOSO,PI,PIAUÍ,"2,38","83,69","0,07","1,28","0,02","0,01","11,54","00,00","0,07","0,91","0,01",1
589,10707,2202455,CAPITÃO GERVÁSIO OLIVEIRA,PI,PIAUÍ,"1,36","90,58","0,03","0,56","00,00","00,00","7,03","00,00","00,00","0,43","00,00",1
590,10715,2203602,ELISEU MARTINS,PI,PIAUÍ,"2,61","79,41","00,00","1,76","00,00","0,04","15,90","00,00","00,00","0,29","00,00",1
591,10723,2202133,CAMPO GRANDE DO PIAUÍ,PI,PIAUÍ,"2,90","84,84","0,05","1,11","0,03","0,08","10,25","0,08","00,00","0,62","0,05",1
592,10731,2203701,ESPERANTINA,PI,PIAUÍ,"2,32","72,10","0,03","1,81","0,02","0,02","23,07","00,00","0,08","0,55","00,00",1
593,10740,2202174,CAMPO LARGO DO PIAUÍ,PI,PIAUÍ,"1,74","79,12","0,12","2,06","00,00","0,05","15,89","00,00","0,27","0,76","00,00",1
594,10758,2203800,FLORES DO PIAUÍ,PI,PIAUÍ,"2,42","81,35","00,00","1,32","0,06","0,03","14,37","00,00","0,03","0,42","00,00",1
595,10766,2203230,CURRAIS,PI,PIAUÍ,"1,64","81,57","0,09","1,38","00,00","00,00","15,04","00,00","0,02","0,23","0,02",1
596,10774,2203909,FLORIANO,PI,PIAUÍ,"3,29","73,23","0,05","2,00","0,01","0,01","20,83","0,01","0,14","0,39","0,03",1
597,10782,2204352,GEMINIANO,PI,PIAUÍ,"2,78","83,23","0,06","0,72","0,06","00,00","12,41","00,00","0,08","0,66","00,00",1
598,10790,2204006,FRANCINÓPOLIS,PI,PIAUÍ,"2,03","85,47","0,06","1,11","00,00","0,03","10,50","00,00","0,12","0,68","00,00",1
599,10804,2204550,GUARIBAS,PI,PIAUÍ,"0,75","92,14","00,00","0,75","00,00","00,00","5,59","0,03","00,00","0,75","00,00",1
600,10812,2204105,FRANCISCO AYRES,PI,PIAUÍ,"4,00","81,17","00,00","1,70","00,00","00,00","12,48","00,00","00,00","0,65","00,00",1
601,10820,2204659,ILHA GRANDE,PI,PIAUÍ,"2,10","79,13","0,04","2,03","0,03","0,01","16,03","00,00","0,03","0,59","00,00",1
602,10839,2204204,FRANCISCO SANTOS,PI,PIAUÍ,"3,22","80,57","0,16","1,56","0,02","0,02","13,61","0,02","0,21","0,59","0,02",1
603,10847,2205532,JUREMA,PI,PIAUÍ,"1,84","86,42","0,05","1,65","0,03","0,03","9,71","0,03","00,00","0,24","00,00",1
604,10855,2204303,FRONTEIRAS,PI,PIAUÍ,"3,12","78,31","0,05","0,78","0,01","0,01","17,06","00,00","0,09","0,55","0,01",1
605,10863,2205573,LAGOA DE SÃO FRANCISCO,PI,PIAUÍ,"3,15","81,84","0,02","1,24","00,00","0,02","13,31","00,00","0,07","0,32","0,02",1
606,10871,2204402,GILBUÉS,PI,PIAUÍ,"1,75","79,63","0,08","1,43","0,02","0,05","16,25","0,03","0,02","0,72","0,02",1
607,10880,2206654,MORRO CABEÇA NO TEMPO,PI,PIAUÍ,"2,54","80,79","0,04","1,31","00,00","0,07","14,23","00,00","00,00","0,94","0,07",1
608,10898,2204501,GUADALUPE,PI,PIAUÍ,"2,72","78,15","0,03","1,28","0,03","0,02","17,22","00,00","0,06","0,49","00,00",1
609,10901,2206951,NOVO SANTO ANTÔNIO,PI,PIAUÍ,"2,34","84,85","0,11","1,46","00,00","0,03","10,83","00,00","00,00","0,38","00,00",1
610,10910,2204600,HUGO NAPOLEÃO,PI,PIAUÍ,"2,53","79,53","0,06","1,30","00,00","0,06","16,02","00,00","0,12","0,38","00,00",1
611,10928,2206753,NOSSA SENHORA DE NAZARÉ,PI,PIAUÍ,"1,93","85,36","0,04","1,04","00,00","00,00","11,03","00,00","0,09","0,49","0,02",1
612,10936,2204709,INHUMA,PI,PIAUÍ,"2,35","81,29","0,05","1,33","0,01","0,02","14,16","00,00","0,08","0,71","00,00",1
613,10944,2207553,PAQUETÁ,PI,PIAUÍ,"2,41","81,88","0,03","0,90","00,00","00,00","13,69","00,00","0,03","1,06","00,00",1
614,10952,2204808,IPIRANGA DO PIAUÍ,PI,PIAUÍ,"2,04","85,88","0,03","1,15","0,02","00,00","10,24","00,00","0,05","0,57","0,02",1
615,10960,2207959,NOVA SANTA RITA,PI,PIAUÍ,"1,98","89,83","00,00","0,85","00,00","00,00","6,78","00,00","0,06","0,49","00,00",1
616,10979,2204907,ISAÍAS COELHO,PI,PIAUÍ,"2,00","88,89","0,02","1,34","00,00","0,04","7,16","00,00","0,06","0,49","00,00",1
617,10987,2209971,SÃO JOÃO DO ARRAIAL,PI,PIAUÍ,"1,26","72,38","0,04","1,10","00,00","00,00","24,43","00,00","00,00","0,80","00,00",1
618,10995,2205003,ITAINÓPOLIS,PI,PIAUÍ,"2,37","81,35","0,05","0,61","0,03","0,01","14,54","00,00","0,05","0,98","00,00",1
619,11010,2205102,ITAUEIRA,PI,PIAUÍ,"2,56","77,33","0,09","1,73","0,02","0,05","17,20","0,02","0,05","0,96","00,00",1
620,11037,2205201,JAICÓS,PI,PIAUÍ,"2,84","80,17","0,07","1,63","0,05","0,01","14,51","0,01","0,13","0,57","00,00",1
621,11053,2205300,JERUMENHA,PI,PIAUÍ,"2,08","79,59","0,06","1,14","00,00","0,03","16,77","00,00","00,00","0,33","00,00",1
622,11070,2205409,JOAQUIM PIRES,PI,PIAUÍ,"1,42","76,08","0,04","1,23","0,01","0,01","20,56","00,00","0,01","0,62","00,00",1
623,11088,2209856,SÃO JOÃO DA CANABRAVA,PI,PIAUÍ,"2,36","85,18","00,00","1,02","00,00","00,00","11,09","00,00","0,05","0,29","00,00",1
624,11096,2205508,JOSÉ DE FREITAS,PI,PIAUÍ,"2,31","83,24","0,04","1,82","0,02","0,02","11,92","0,00","0,08","0,53","0,01",1
625,11118,2205607,LANDRI SALES,PI,PIAUÍ,"1,97","83,66","00,00","0,73","0,06","00,00","12,70","00,00","0,12","0,73","0,03",1
626,11134,2205706,LUIS CORREIA,PI,PIAUÍ,"2,91","76,06","0,03","1,74","0,01","0,02","18,63","00,00","0,05","0,54","00,00",1
627,11150,2205805,LUZILÂNDIA,PI,PIAUÍ,"1,97","76,89","0,05","1,20","0,01","0,01","19,31","00,00","0,04","0,51","0,02",1
628,11177,2205904,MANOEL EMÍDIO,PI,PIAUÍ,"2,48","83,08","00,00","1,27","00,00","00,00","12,75","0,03","00,00","0,36","0,03",1
629,11193,2206001,MARCOS PARENTE,PI,PIAUÍ,"3,04","70,20","00,00","1,19","00,00","0,03","24,96","00,00","0,03","0,55","00,00",1
630,11215,2206100,MATIAS OLÍMPIO,PI,PIAUÍ,"1,80","77,73","0,08","1,64","00,00","0,03","18,03","00,00","0,08","0,62","00,00",1
631,11231,2206209,MIGUEL ALVES,PI,PIAUÍ,"2,84","80,86","0,09","1,41","0,02","0,02","13,63","00,00","0,06","1,04","0,02",1
632,11258,2206308,MIGUEL LEÃO,PI,PIAUÍ,"2,49","68,20","0,08","1,66","00,00","00,00","26,44","00,00","0,08","1,06","00,00",1
633,11274,2206407,MONSENHOR GIL,PI,PIAUÍ,"2,10","79,48","0,02","2,06","0,01","00,00","15,81","00,00","0,04","0,45","0,02",1
634,11290,2206506,MONSENHOR HIPÓLITO,PI,PIAUÍ,"2,78","83,94","0,14","1,05","0,04","0,04","11,16","00,00","0,05","0,78","0,02",1
635,11312,2206605,MONTE ALEGRE DO PIAUÍ,PI,PIAUÍ,"1,79","82,88","0,03","1,77","00,00","0,03","12,93","0,01","0,09","0,47","00,00",1
636,11339,2206704,NAZARÉ DO PIAUÍ,PI,PIAUÍ,"1,40","88,12","0,02","1,38","0,06","0,02","8,59","00,00","0,04","0,36","0,02",1
637,11355,2206803,NOSSA SENHORA DOS REMÉDIOS,PI,PIAUÍ,"1,86","78,70","0,05","1,24","0,02","00,00","16,90","0,02","0,02","1,19","0,02",1
638,11371,2206902,NOVO ORIENTE DO PIAUÍ,PI,PIAUÍ,"2,07","87,11","0,08","1,35","00,00","00,00","8,95","00,00","0,05","0,39","00,00",1
639,11398,2207009,OEIRAS,PI,PIAUÍ,"2,41","76,07","0,03","1,15","0,00","0,01","19,58","0,00","0,11","0,62","0,02",1
640,11410,2203420,DOMINGOS MOURÃO,PI,PIAUÍ,"2,88","86,04","0,09","0,61","0,03","00,00","10,13","0,06","00,00","0,15","00,00",1
641,11436,2207207,PADRE MARCOS,PI,PIAUÍ,"2,63","80,85","0,02","1,35","0,02","0,04","14,44","0,06","0,04","0,51","0,04",1
642,11452,2207306,PAES LANDIM,PI,PIAUÍ,"2,86","70,26","00,00","2,29","00,00","00,00","22,85","00,00","0,03","1,67","0,03",1
643,11479,2207405,PALMEIRA DO PIAUÍ,PI,PIAUÍ,"2,59","74,66","0,06","2,31","00,00","00,00","19,61","00,00","0,08","0,70","00,00",1
644,11495,2207504,PALMEIRAIS,PI,PIAUÍ,"1,73","84,01","0,03","1,35","00,00","00,00","12,34","0,01","0,05","0,48","0,01",1
645,11517,2207603,PARNAGUÁ,PI,PIAUÍ,"1,42","83,31","0,02","1,66","00,00","0,05","13,03","0,02","0,02","0,44","0,04",1
646,11533,2207702,PARNAÍBA,PI,PIAUÍ,"3,67","62,78","0,05","2,85","0,01","0,02","29,83","0,01","0,17","0,59","0,03",1
647,11550,2207801,PAULISTANA,PI,PIAUÍ,"2,53","82,40","0,10","0,88","0,02","0,02","13,44","00,00","0,09","0,52","0,01",1
648,11576,2207900,PEDRO II,PI,PIAUÍ,"3,29","73,66","0,05","1,67","0,02","0,03","20,43","0,02","0,09","0,73","0,01",1
649,11592,2208007,PICOS,PI,PIAUÍ,"3,25","71,50","0,04","1,32","0,00","0,02","23,24","0,01","0,16","0,44","0,02",1
650,11614,2208106,PIMENTEIRAS,PI,PIAUÍ,"2,68","79,73","0,11","0,86","00,00","0,01","15,56","00,00","0,07","0,97","00,00",1
651,11630,2208205,PIO IX,PI,PIAUÍ,"2,98","83,68","0,06","0,65","0,03","0,04","11,79","0,03","0,04","0,69","00,00",1
652,11657,2208304,PIRACURUCA,PI,PIAUÍ,"2,08","76,47","0,03","1,34","0,01","0,02","19,35","0,01","0,17","0,52","0,01",1
653,11673,2208403,PIRIPIRI,PI,PIAUÍ,"3,05","73,09","0,06","1,55","0,02","0,02","21,60","0,01","0,10","0,49","0,01",1
654,11690,2208502,PORTO,PI,PIAUÍ,"2,24","78,36","0,07","0,73","00,00","0,01","17,88","00,00","0,06","0,65","00,00",1
655,11711,2208601,PRATA DO PIAUÍ,PI,PIAUÍ,"1,68","84,31","0,11","1,34","00,00","00,00","11,83","00,00","00,00","0,73","00,00",1
656,11738,2208700,REDENÇÃO DO GURGUÉIA,PI,PIAUÍ,"2,25","70,72","0,12","2,78","00,00","0,08","23,45","0,02","0,02","0,54","0,02",1
657,11754,2208809,REGENERAÇÃO,PI,PIAUÍ,"1,97","84,12","0,08","1,45","0,02","0,01","11,80","00,00","0,06","0,48","0,01",1
658,11770,2208908,RIBEIRO GONÇALVES,PI,PIAUÍ,"1,71","74,62","0,05","1,46","00,00","00,00","21,34","00,00","0,05","0,76","0,02",1
659,11797,2209005,RIO GRANDE DO PIAUÍ,PI,PIAUÍ,"1,83","84,27","0,07","1,24","00,00","00,00","12,25","00,00","0,02","0,32","00,00",1
660,11819,2209104,SANTA CRUZ DO PIAUÍ,PI,PIAUÍ,"2,09","84,89","0,07","0,70","0,02","00,00","11,66","00,00","0,05","0,50","0,02",1
661,11835,2209203,SANTA FILOMENA,PI,PIAUÍ,"2,20","73,95","0,07","1,52","0,02","0,02","21,30","00,00","0,05","0,80","0,05",1
662,11851,2209302,SANTA LUZ,PI,PIAUÍ,"2,49","73,05","0,08","1,08","00,00","00,00","22,50","00,00","0,08","0,70","0,03",1
663,11878,2209401,SANTO ANTÔNIO DE LISBOA,PI,PIAUÍ,"3,45","78,33","00,00","0,68","00,00","0,02","16,80","00,00","0,13","0,55","0,04",1
664,11894,2209500,SANTO INÁCIO DO PIAUÍ,PI,PIAUÍ,"1,43","85,22","0,04","0,26","0,04","0,04","12,58","00,00","0,15","0,26","00,00",1
665,11916,2209609,SÃO FÉLIX DO PIAUÍ,PI,PIAUÍ,"4,46","73,65","0,03","1,80","00,00","00,00","19,27","00,00","0,07","0,72","00,00",1
666,11932,2209708,SÃO FRANCISCO DO PIAUÍ,PI,PIAUÍ,"2,41","70,45","0,14","1,34","00,00","00,00","24,74","00,00","0,02","0,91","00,00",1
667,11959,2209807,SÃO GONÇALO DO PIAUÍ,PI,PIAUÍ,"3,53","73,24","0,11","1,63","00,00","00,00","20,48","00,00","0,17","0,84","00,00",1
668,11975,2209906,SÃO JOÃO DA SERRA,PI,PIAUÍ,"2,66","79,21","0,14","2,12","0,02","0,02","15,38","00,00","0,06","0,39","00,00",1
